YrSold,HeatingQC,Street,YearRemodAdd,Heating,SalePrice
2007.0,TA,Pave,1977.0,GasA,12.154779351142622
2007.0,Ex,Pave,1996.0,GasA,12.388394202324127
2007.0,Gd,Pave,1971.0,GasA,12.072541252905651
2008.0,TA,Pave,1973.0,GasA,11.813030057420566
2009.0,TA,Pave,2004.0,GasA,11.652687407345386
2009.0,Ex,Pave,2000.0,GasA,12.40492350427534
2007.0,Ex,Pave,2001.0,GasA,11.790557201568507
2010.0,TA,Pave,1973.0,GasA,11.332601910838948
2009.0,TA,Pave,1989.0,GasA,11.874090314181814
2009.0,Ex,Pave,1996.0,GasA,12.264341553654148
2010.0,Ex,Pave,2003.0,GasA,12.354492650648446
2008.0,Ex,Pave,1998.0,GasA,12.249610947544657
2007.0,Ex,Pave,1950.0,GasA,11.728036844587173
2007.0,TA,Pave,1970.0,GasA,12.025749091398893
2007.0,Ex,Pave,2004.0,GasA,12.464583340681674
2007.0,TA,Pave,1983.0,GasA,11.877568578558138
2009.0,TA,Pave,1982.0,GasA,11.827736204810263
2009.0,Ex,Pave,2008.0,GasA,12.345834587905332
2006.0,Ex,Pave,2006.0,GasA,12.38755635142507
2008.0,Ex,Pave,2005.0,GasA,12.122691036591123
2010.0,Ex,Pave,2004.0,GasA,11.870599909242046
2008.0,Ex,Pave,1997.0,GasA,11.589886506106357
2010.0,Ex,Pave,2006.0,GasA,12.493129522588037
2009.0,Ex,Pave,1987.0,GasA,11.813030057420566
2007.0,Gd,Pave,2004.0,GasA,12.122691036591123
2010.0,Ex,Pave,2009.0,GasA,12.200557464842063
2007.0,Gd,Pave,2007.0,GasA,12.141534124392603
2006.0,Ex,Pave,2004.0,GasA,11.970350312009103
2009.0,Ex,Pave,1966.0,GasA,11.944707881395766
2008.0,Ex,Pave,1999.0,GasA,12.144197241812087
2008.0,Gd,Pave,1996.0,GasA,12.144197241812087
2009.0,Ex,Pave,2003.0,GasA,11.589886506106357
2008.0,TA,Pave,1955.0,GasA,11.816726919301892
2008.0,Ex,Pave,1997.0,GasA,12.850554654108837
2006.0,TA,Pave,1973.0,GasA,11.326595886778735
2008.0,Gd,Pave,1999.0,GasA,11.755871643580617
2008.0,Ex,Pave,2007.0,GasA,12.396693005138824
2008.0,Gd,Pave,1999.0,GasA,12.097373228606832
2007.0,Ex,Pave,2007.0,GasA,12.994530005894443
2008.0,Ex,Pave,2007.0,GasA,12.409013489526865
2008.0,TA,Pave,1950.0,GasA,11.66907414746016
2008.0,TA,Pave,2000.0,GasA,11.911701584927597
2009.0,Ex,Pave,1955.0,GasA,11.84653646931041
2006.0,Ex,Pave,2006.0,GasA,12.988040814744458
2009.0,TA,Pave,1972.0,GasA,11.691071650353702
2010.0,TA,Pave,1979.0,GasA,12.468436909997665
2008.0,TA,Pave,1959.0,GasA,11.808813773969108
2007.0,Gd,Pave,2007.0,GasA,11.951180395901384
2006.0,Ex,Pave,2005.0,GasA,11.925035115797062
2008.0,Ex,Pave,2004.0,GasA,12.061046873479917
2008.0,Ex,Pave,1994.0,GasA,12.509874099861838
2009.0,Ex,Pave,2002.0,GasA,11.790557201568507
2009.0,Ex,Pave,1995.0,GasA,12.386308695833106
2010.0,TA,Pave,1956.0,GasA,11.76756768334381
2006.0,Ex,Pave,1958.0,GasA,11.77528972943772
2010.0,TA,Pave,2001.0,GasA,11.77528972943772
2006.0,Ex,Pave,1998.0,GasA,12.542544882151388
2008.0,TA,Pave,1950.0,GasW,11.73606901628444
2008.0,TA,Pave,1951.0,GasA,11.842229212112828
2008.0,Fa,Pave,1987.0,OthW,11.711776323715394
2009.0,Ex,Pave,2007.0,GasA,12.310432660854415
2008.0,Ex,Pave,2000.0,GasA,12.0015054797889
2010.0,Ex,Pave,1970.0,GasA,11.911701584927597
2006.0,TA,Pave,1950.0,GasA,11.708492248514204
2007.0,TA,Pave,1950.0,GasA,11.877568578558138
2009.0,TA,Pave,1950.0,GasA,11.512925464970229
2006.0,Gd,Pave,1986.0,GasA,12.154779351142622
2010.0,Ex,Pave,2002.0,GasA,12.513557345278135
2007.0,Ex,Pave,2006.0,GasA,12.33270529646354
2006.0,TA,Pave,1958.0,GasA,11.849397701591442
2006.0,TA,Pave,1961.0,GasA,11.824079893607152
2007.0,TA,Pave,1965.0,GasA,11.458997122944671
2006.0,Fa,Pave,1950.0,GasA,11.424094251263613
2009.0,Gd,Pave,1968.0,GasA,12.132156962580005
2007.0,Ex,Pave,2007.0,GasA,12.650348126203177
2008.0,Ex,Pave,2003.0,GasA,12.206072645530172
2006.0,TA,Pave,1990.0,GasA,12.100712129872347
2009.0,Ex,Pave,1998.0,GasA,12.736700896592344
2006.0,Ex,Pave,2006.0,GasA,12.297785453453374
2009.0,TA,Pave,2007.0,GasA,11.79810440720389
2007.0,Fa,Pave,1950.0,GasA,10.578979797857354
2008.0,TA,Pave,1965.0,GasA,11.849397701591442
2006.0,Ex,Pave,1998.0,GasA,11.94145584600939
2006.0,TA,Pave,1964.0,GasA,11.652687407345386
2007.0,TA,Pave,1962.0,GasA,12.040608205802643
2008.0,Ex,Pave,1997.0,GasA,12.09793048691047
2006.0,TA,Pave,1996.0,GasA,11.302204433654575
2007.0,TA,Pave,1950.0,GasA,11.711776323715394
2007.0,Gd,Pave,2002.0,GasA,11.923378114589433
2008.0,TA,Pave,1981.0,GasA,12.075394321888057
2007.0,TA,Pave,1967.0,GasA,11.870599909242046
2009.0,Ex,Pave,2001.0,GasA,12.269047444691562
2009.0,TA,Pave,1982.0,GasA,11.350406535472453
2009.0,Fa,Pave,1950.0,Wall,11.407564949312404
2010.0,TA,Pave,1950.0,GasA,11.759785542901755
2009.0,TA,Pave,1950.0,GasA,11.813030057420566
2009.0,TA,Pave,1953.0,GasA,12.025749091398893
2007.0,Ex,Pave,2007.0,GasA,12.528156144699286
2007.0,Ex,Pave,1950.0,GasA,12.103486056755072
2008.0,TA,Pave,1964.0,GasA,12.034691028774553
2009.0,TA,Pave,1976.0,GasA,11.875830958659597
2008.0,Gd,Pave,2000.0,GasA,12.240474072247506
2009.0,Ex,Pave,1993.0,GasA,11.918390573078394
2009.0,Gd,Pave,1992.0,GasA,12.061046873479917
2010.0,TA,Pave,1950.0,GasA,11.635143097694478
2009.0,TA,Pave,1967.0,GasA,11.512925464970229
2010.0,TA,Pave,1992.0,GasA,11.686878772093666
2006.0,Ex,Pave,2006.0,GasA,11.344506813345266
2008.0,TA,Pave,1963.0,GasA,11.849397701591442
2007.0,TA,Pave,1976.0,GasA,12.180754837545884
2009.0,Ex,Pave,2008.0,GasA,12.644327576461329
2007.0,Ex,Pave,1950.0,GasA,11.362102575235644
2009.0,Ex,Pave,2008.0,GasA,12.254862809699606
2006.0,Gd,Pave,1972.0,GasA,11.827006011276541
2010.0,Gd,Pave,1999.0,GasA,12.14950229404178
2008.0,Ex,Pave,2003.0,GasA,12.323411137947408
2006.0,Ex,Pave,1996.0,GasA,13.345506928718537
2006.0,TA,Pave,1985.0,GasA,12.100712129872347
2010.0,TA,Pave,1997.0,GasA,12.57418196709457
2006.0,Ex,Pave,1970.0,GasA,11.429543856031177
2006.0,Gd,Pave,1980.0,GasA,11.612770799939945
2010.0,Gd,Pave,1950.0,GasA,11.540307141711445
2007.0,Ex,Pave,1990.0,GasA,11.607326140391713
2008.0,Ex,Pave,2008.0,GasA,12.431533509799545
2008.0,Gd,Pave,1962.0,GasA,12.013700752882718
2007.0,Ex,Pave,2004.0,GasA,12.098487434850236
2007.0,Ex,Pave,1992.0,GasA,12.388394202324127
2010.0,Ex,Pave,2004.0,GasA,11.849397701591442
2007.0,Ex,Pave,2005.0,GasA,12.666657052859417
2007.0,TA,Pave,1962.0,GasA,11.790557201568507
2009.0,Ex,Pave,1978.0,GasA,12.016726473799256
2010.0,Ex,Pave,2007.0,GasA,12.577636201962656
